frame_idx,time_s,cell_idx,density,acceleration,entropy,score,category
150,5.000,14,14.0,-12.0,0.0,0.0,Green
150,5.000,15,13.0,0.0,0.0,0.0,Green
151,5.033,0,0.0,0.0,0.0,0.0,Green
151,5.033,1,0.0,0.0,0.0,0.0,Green
151,5.033,2,8.0,0.0,0.0,0.0,Green
151,5.033,3,2.0,1.0,0.0,0.0,Green
151,5.033,4,0.0,0.0,0.0,0.0,Green
151,5.033,5,2.0,2.0,0.0,0.0,Green
151,5.033,6,7.0,0.0,0.0,0.0,Green
151,5.033,7,7.0,0.0,0.0,0.0,Green
151,5.033,8,5.0,-2.0,0.0,0.0,Green
151,5.033,9,8.0,6.0,0.0,0.0,Green
151,5.033,10,9.0,-11.0,0.0,0.0,Green
151,5.033,11,7.0,-9.0,0.0,0.0,Green
151,5.033,12,1.0,1.0,0.0,0.0,Green
151,5.033,13,12.0,-5.0,0.0,0.0,Green
151,5.033,14,13.0,4.0,0.0,0.0,Green
151,5.033,15,9.0,-8.0,0.0,0.0,Green
152,5.067,0,0.0,0.0,0.0,0.0,Green
152,5.067,1,0.0,0.0,0.0,0.0,Green
152,5.067,2,8.0,0.0,0.0,0.0,Green
152,5.067,3,2.0,0.0,0.0,0.0,Green
152,5.067,4,0.0,0.0,0.0,0.0,Green
152,5.067,5,3.0,0.0,0.0,0.0,Green
152,5.067,6,4.0,-4.0,0.0,0.0,Green
152,5.067,7,5.0,-3.0,0.0,0.0,Green
152,5.067,8,5.0,-1.0,0.0,0.0,Green
152,5.067,9,4.0,-8.0,0.0,0.0,Green
152,5.067,10,15.0,16.0,0.0,0.0,Green
152,5.067,11,7.0,4.0,0.0,0.0,Green
152,5.067,12,4.0,4.0,0.0,0.0,Green
152,5.067,13,12.0,0.0,0.0,0.0,Green
152,5.067,14,12.0,0.0,0.0,0.0,Green
152,5.067,15,7.0,2.0,0.0,0.0,Green
153,5.100,0,0.0,0.0,0.0,0.0,Green
153,5.100,1,0.0,0.0,0.0,0.0,Green
153,5.100,2,8.0,0.0,0.0,0.0,Green
153,5.100,3,2.0,0.0,0.0,0.0,Green
153,5.100,4,1.0,1.0,0.0,0.0,Green
153,5.100,5,2.0,-2.0,0.0,0.0,Green
153,5.100,6,4.0,3.0,0.0,0.0,Green
153,5.100,7,6.0,3.0,0.0,0.0,Green
153,5.100,8,2.0,-3.0,0.0,0.0,Green
153,5.100,9,4.0,4.0,0.0,0.0,Green
153,5.100,10,12.0,-9.0,0.0,0.0,Green
153,5.100,11,12.0,5.0,0.0,0.0,Green
153,5.100,12,6.0,-1.0,0.0,0.0,Green
153,5.100,13,10.0,-2.0,0.0,0.0,Green
153,5.100,14,18.0,7.0,0.0,0.0,Green
153,5.100,15,6.0,1.0,0.0,0.0,Green
154,5.133,0,0.0,0.0,0.0,0.0,Green
154,5.133,1,0.0,0.0,0.0,0.0,Green
154,5.133,2,8.0,0.0,0.0,0.0,Green
154,5.133,3,2.0,0.0,0.0,0.0,Green
154,5.133,4,0.0,-2.0,0.0,0.0,Green
154,5.133,5,3.0,2.0,0.0,0.0,Green
154,5.133,6,8.0,4.0,0.0,0.0,Green
154,5.133,7,5.0,-2.0,0.0,0.0,Green
154,5.133,8,3.0,4.0,0.0,0.0,Green
154,5.133,9,5.0,1.0,0.0,0.0,Green
154,5.133,10,12.0,3.0,0.0,0.0,Green
154,5.133,11,7.0,-10.0,0.0,0.0,Green
154,5.133,12,3.0,-5.0,0.0,0.0,Green
154,5.133,13,8.0,0.0,0.0,0.0,Green
154,5.133,14,14.0,-10.0,0.0,0.0,Green
154,5.133,15,9.0,4.0,0.0,0.0,Green
155,5.167,0,0.0,0.0,0.0,0.0,Green
155,5.167,1,0.0,0.0,0.0,0.0,Green
155,5.167,2,8.0,0.0,0.0,0.0,Green
155,5.167,3,2.0,0.0,0.0,0.0,Green
155,5.167,4,0.0,1.0,0.0,0.0,Green
155,5.167,5,3.0,-1.0,0.0,0.0,Green
155,5.167,6,7.0,-5.0,0.0,0.0,Green
155,5.167,7,8.0,4.0,0.0,0.0,Green
155,5.167,8,1.0,-3.0,0.0,0.0,Green
155,5.167,9,7.0,1.0,0.0,0.0,Green
155,5.167,10,20.0,8.0,0.0,0.0,Green
155,5.167,11,7.0,5.0,0.0,0.0,Green
155,5.167,12,4.0,4.0,0.0,0.0,Green
155,5.167,13,11.0,5.0,0.0,0.0,Green
155,5.167,14,14.0,4.0,0.0,0.0,Green
155,5.167,15,8.0,-4.0,0.0,0.0,Green
156,5.200,0,0.0,0.0,0.0,0.0,Green
156,5.200,1,0.0,0.0,0.0,0.0,Green
156,5.200,2,10.0,2.0,0.0,0.0,Green
156,5.200,3,2.0,0.0,0.0,0.0,Green
156,5.200,4,0.0,0.0,0.0,0.0,Green
156,5.200,5,1.0,-2.0,0.0,0.0,Green
156,5.200,6,8.0,2.0,0.0,0.0,Green
156,5.200,7,7.0,-4.0,0.0,0.0,Green
156,5.200,8,0.0,1.0,0.0,0.0,Green
156,5.200,9,6.0,-3.0,0.0,0.0,Green
156,5.200,10,15.0,-13.0,0.0,0.0,Green
156,5.200,11,10.0,3.0,0.0,0.0,Green
156,5.200,12,2.0,-3.0,0.0,0.0,Green
156,5.200,13,10.0,-4.0,0.0,0.0,Green
156,5.200,14,8.0,-6.0,0.0,0.0,Green
156,5.200,15,9.0,2.0,0.0,0.0,Green
157,5.233,0,0.0,0.0,0.0,0.0,Green
157,5.233,1,0.0,0.0,0.0,0.0,Green
157,5.233,2,8.0,-4.0,0.0,0.0,Green
157,5.233,3,2.0,0.0,0.0,0.0,Green
157,5.233,4,0.0,0.0,0.0,0.0,Green
157,5.233,5,2.0,3.0,0.0,0.0,Green
157,5.233,6,6.0,-3.0,0.0,0.0,Green
157,5.233,7,9.0,3.0,0.0,0.0,Green
157,5.233,8,0.0,1.0,0.0,0.0,Green
157,5.233,9,5.0,0.0,0.0,0.0,Green
157,5.233,10,18.0,8.0,0.0,0.0,Green
157,5.233,11,9.0,-4.0,0.0,0.0,Green
157,5.233,12,6.0,6.0,0.0,0.0,Green
157,5.233,13,5.0,-4.0,0.0,0.0,Green
157,5.233,14,12.0,10.0,0.0,0.0,Green
157,5.233,15,7.0,-3.0,0.0,0.0,Green
158,5.267,0,0.0,0.0,0.0,0.0,Green
158,5.267,1,0.0,0.0,0.0,0.0,Green
158,5.267,2,8.0,2.0,0.0,0.0,Green
158,5.267,3,2.0,0.0,0.0,0.0,Green
158,5.267,4,0.0,0.0,0.0,0.0,Green
158,5.267,5,4.0,1.0,0.0,0.0,Green
158,5.267,6,6.0,2.0,0.0,0.0,Green
158,5.267,7,7.0,-4.0,0.0,0.0,Green
158,5.267,8,0.0,0.0,0.0,0.0,Green
158,5.267,9,3.0,-1.0,0.0,0.0,Green
158,5.267,10,11.0,-10.0,0.0,0.0,Green
158,5.267,11,9.0,1.0,0.0,0.0,Green
158,5.267,12,5.0,-5.0,0.0,0.0,Green
158,5.267,13,6.0,6.0,0.0,0.0,Green
158,5.267,14,17.0,1.0,0.0,0.0,Green
158,5.267,15,7.0,2.0,0.0,0.0,Green
159,5.300,0,0.0,0.0,0.0,0.0,Green
159,5.300,1,0.0,0.0,0.0,0.0,Green
159,5.300,2,8.0,0.0,0.0,0.0,Green
159,5.300,3,2.0,0.0,0.0,0.0,Green
159,5.300,4,0.0,0.0,0.0,0.0,Green
159,5.300,5,2.0,-4.0,0.0,0.0,Green
159,5.300,6,6.0,0.0,0.0,0.0,Green
159,5.300,7,4.0,-1.0,0.0,0.0,Green
159,5.300,8,0.0,0.0,0.0,0.0,Green
159,5.300,9,8.0,7.0,0.0,0.0,Green
159,5.300,10,15.0,11.0,0.0,0.0,Green
159,5.300,11,8.0,-1.0,0.0,0.0,Green
159,5.300,12,5.0,1.0,0.0,0.0,Green
159,5.300,13,5.0,-2.0,0.0,0.0,Green
159,5.300,14,12.0,-10.0,0.0,0.0,Green
159,5.300,15,5.0,-2.0,0.0,0.0,Green
160,5.333,0,0.0,0.0,0.0,0.0,Green
160,5.333,1,2.0,2.0,0.0,0.0,Green
160,5.333,2,8.0,0.0,0.0,0.0,Green
160,5.333,3,2.0,0.0,0.0,0.0,Green
160,5.333,4,0.0,0.0,0.0,0.0,Green
160,5.333,5,0.0,0.0,0.0,0.0,Green
160,5.333,6,5.0,-1.0,0.0,0.0,Green
160,5.333,7,8.0,7.0,0.0,0.0,Green
160,5.333,8,0.0,0.0,0.0,0.0,Green
160,5.333,9,2.0,-11.0,0.0,0.0,Green
160,5.333,10,10.0,-9.0,0.0,0.0,Green
160,5.333,11,8.0,1.0,0.0,0.0,Green
160,5.333,12,5.0,0.0,0.0,0.0,Green
160,5.333,13,8.0,4.0,0.0,0.0,Green
160,5.333,14,10.0,3.0,0.0,0.0,Green
160,5.333,15,8.0,5.0,0.0,0.0,Green
161,5.367,0,0.0,0.0,0.0,0.0,Green
161,5.367,1,1.0,-3.0,0.0,0.0,Green
161,5.367,2,8.0,0.0,0.0,0.0,Green
161,5.367,3,2.0,0.0,0.0,0.0,Green
161,5.367,4,0.0,0.0,0.0,0.0,Green
161,5.367,5,3.0,5.0,0.0,0.0,Green
161,5.367,6,7.0,3.0,0.0,0.0,Green
161,5.367,7,9.0,-3.0,0.0,0.0,Green
161,5.367,8,0.0,0.0,0.0,0.0,Green
161,5.367,9,5.0,9.0,0.0,0.0,Green
161,5.367,10,8.0,3.0,0.0,0.0,Green
161,5.367,11,9.0,1.0,0.0,0.0,Green
161,5.367,12,2.0,-3.0,0.0,0.0,Green
161,5.367,13,10.0,-1.0,0.0,0.0,Green
161,5.367,14,12.0,4.0,0.0,0.0,Green
161,5.367,15,12.0,1.0,0.0,0.0,Green
162,5.400,0,0.0,0.0,0.0,0.0,Green
162,5.400,1,0.0,0.0,0.0,0.0,Green
162,5.400,2,7.0,-1.0,0.0,0.0,Green
162,5.400,3,2.0,0.0,0.0,0.0,Green
162,5.400,4,0.0,0.0,0.0,0.0,Green
162,5.400,5,3.0,-3.0,0.0,0.0,Green
162,5.400,6,4.0,-5.0,0.0,0.0,Green
162,5.400,7,9.0,-1.0,0.0,0.0,Green
162,5.400,8,6.0,6.0,0.0,0.0,Green
162,5.400,9,3.0,-5.0,0.0,0.0,Green
162,5.400,10,6.0,0.0,0.0,0.0,Green
162,5.400,11,5.0,-5.0,0.0,0.0,Green
162,5.400,12,5.0,6.0,0.0,0.0,Green
162,5.400,13,7.0,-5.0,0.0,0.0,Green
162,5.400,14,5.0,-9.0,0.0,0.0,Green
162,5.400,15,7.0,-9.0,0.0,0.0,Green
163,5.433,0,0.0,0.0,0.0,0.0,Green
163,5.433,1,0.0,1.0,0.0,0.0,Green
163,5.433,2,7.0,1.0,0.0,0.0,Green
163,5.433,3,2.0,0.0,0.0,0.0,Green
163,5.433,4,0.0,0.0,0.0,0.0,Green
163,5.433,5,6.0,3.0,0.0,0.0,Green
163,5.433,6,3.0,2.0,0.0,0.0,Green
163,5.433,7,9.0,0.0,0.0,0.0,Green
163,5.433,8,2.0,-10.0,0.0,0.0,Green
163,5.433,9,5.0,4.0,0.0,0.0,Green
163,5.433,10,4.0,0.0,0.0,0.0,Green
163,5.433,11,8.0,7.0,0.0,0.0,Green
163,5.433,12,5.0,-3.0,0.0,0.0,Green
163,5.433,13,6.0,2.0,0.0,0.0,Green
163,5.433,14,11.0,13.0,0.0,0.0,Green
163,5.433,15,6.0,4.0,0.0,0.0,Green
164,5.467,0,0.0,0.0,0.0,0.0,Green
164,5.467,1,0.0,0.0,0.0,0.0,Green
164,5.467,2,7.0,0.0,0.0,0.0,Green
164,5.467,3,2.0,0.0,0.0,0.0,Green
164,5.467,4,0.0,0.0,0.0,0.0,Green
164,5.467,5,12.0,3.0,0.0,0.0,Green
164,5.467,6,5.0,3.0,0.0,0.0,Green
164,5.467,7,10.0,1.0,0.0,0.0,Green
164,5.467,8,2.0,4.0,0.0,0.0,Green
164,5.467,9,5.0,-2.0,0.0,0.0,Green
164,5.467,10,10.0,8.0,0.0,0.0,Green
164,5.467,11,7.0,-4.0,0.0,0.0,Green
164,5.467,12,6.0,1.0,0.0,0.0,Green
164,5.467,13,6.0,1.0,0.0,0.0,Green
164,5.467,14,12.0,-5.0,0.0,0.0,Green
164,5.467,15,5.0,0.0,0.0,0.0,Green
165,5.500,0,0.0,0.0,0.0,0.0,Green
165,5.500,1,0.0,0.0,0.0,0.0,Green
165,5.500,2,7.0,0.0,0.0,0.0,Green
165,5.500,3,2.0,0.0,0.0,0.0,Green
165,5.500,4,0.0,0.0,0.0,0.0,Green
165,5.500,5,1.0,-17.0,0.0,0.0,Green
165,5.500,6,5.0,-2.0,0.0,0.0,Green
165,5.500,7,10.0,-1.0,0.0,0.0,Green
165,5.500,8,1.0,-1.0,0.0,0.0,Green
165,5.500,9,4.0,-1.0,0.0,0.0,Green
165,5.500,10,9.0,-7.0,0.0,0.0,Green
165,5.500,11,5.0,-1.0,0.0,0.0,Green
165,5.500,12,3.0,-4.0,0.0,0.0,Green
165,5.500,13,6.0,0.0,0.0,0.0,Green
165,5.500,14,10.0,-3.0,0.0,0.0,Green
165,5.500,15,5.0,1.0,0.0,0.0,Green
166,5.533,0,0.0,0.0,0.0,0.0,Green
166,5.533,1,1.0,1.0,0.0,0.0,Green
166,5.533,2,7.0,0.0,0.0,0.0,Green
166,5.533,3,2.0,0.0,0.0,0.0,Green
166,5.533,4,0.0,0.0,0.0,0.0,Green
166,5.533,5,3.0,13.0,0.0,0.0,Green
166,5.533,6,7.0,2.0,0.0,0.0,Green
166,5.533,7,10.0,0.0,0.0,0.0,Green
166,5.533,8,4.0,4.0,0.0,0.0,Green
166,5.533,9,6.0,3.0,0.0,0.0,Green
166,5.533,10,10.0,2.0,0.0,0.0,Green
166,5.533,11,4.0,1.0,0.0,0.0,Green
166,5.533,12,3.0,3.0,0.0,0.0,Green
166,5.533,13,8.0,2.0,0.0,0.0,Green
166,5.533,14,5.0,-3.0,0.0,0.0,Green
166,5.533,15,5.0,0.0,0.0,0.0,Green
167,5.567,0,0.0,0.0,0.0,0.0,Green
167,5.567,1,0.0,-2.0,0.0,0.0,Green
167,5.567,2,7.0,0.0,0.0,0.0,Green
167,5.567,3,2.0,0.0,0.0,0.0,Green
167,5.567,4,0.0,0.0,0.0,0.0,Green
167,5.567,5,2.0,-3.0,0.0,0.0,Green
167,5.567,6,6.0,-3.0,0.0,0.0,Green
167,5.567,7,12.0,2.0,0.0,0.0,Green
167,5.567,8,3.0,-4.0,0.0,0.0,Green
167,5.567,9,3.0,-5.0,0.0,0.0,Green
167,5.567,10,6.0,-5.0,0.0,0.0,Green
167,5.567,11,5.0,2.0,0.0,0.0,Green
167,5.567,12,4.0,1.0,0.0,0.0,Green
167,5.567,13,5.0,-5.0,0.0,0.0,Green
167,5.567,14,4.0,4.0,0.0,0.0,Green
167,5.567,15,7.0,2.0,0.0,0.0,Green
168,5.600,0,0.0,0.0,0.0,0.0,Green
168,5.600,1,0.0,1.0,0.0,0.0,Green
168,5.600,2,7.0,0.0,0.0,0.0,Green
168,5.600,3,2.0,0.0,0.0,0.0,Green
168,5.600,4,0.0,0.0,0.0,0.0,Green
168,5.600,5,2.0,1.0,0.0,0.0,Green
168,5.600,6,9.0,4.0,0.0,0.0,Green
168,5.600,7,7.0,-7.0,0.0,0.0,Green
168,5.600,8,4.0,2.0,0.0,0.0,Green
168,5.600,9,6.0,6.0,0.0,0.0,Green
168,5.600,10,12.0,10.0,0.0,0.0,Green
168,5.600,11,5.0,-1.0,0.0,0.0,Green
168,5.600,12,8.0,3.0,0.0,0.0,Green
168,5.600,13,5.0,3.0,0.0,0.0,Green
168,5.600,14,8.0,5.0,0.0,0.0,Green
168,5.600,15,4.0,-5.0,0.0,0.0,Green
169,5.633,0,0.0,0.0,0.0,0.0,Green
169,5.633,1,0.0,0.0,0.0,0.0,Green
169,5.633,2,7.0,0.0,0.0,0.0,Green
169,5.633,3,2.0,0.0,0.0,0.0,Green
169,5.633,4,0.0,0.0,0.0,0.0,Green
169,5.633,5,0.0,-2.0,0.0,0.0,Green
169,5.633,6,6.0,-6.0,0.0,0.0,Green
169,5.633,7,9.0,7.0,0.0,0.0,Green
169,5.633,8,4.0,-1.0,0.0,0.0,Green
169,5.633,9,5.0,-4.0,0.0,0.0,Green
169,5.633,10,8.0,-10.0,0.0,0.0,Green
169,5.633,11,6.0,1.0,0.0,0.0,Green
169,5.633,12,6.0,-6.0,0.0,0.0,Green
169,5.633,13,13.0,8.0,0.0,0.0,Green
169,5.633,14,4.0,-8.0,0.0,0.0,Green
169,5.633,15,6.0,5.0,0.0,0.0,Green
170,5.667,0,0.0,0.0,0.0,0.0,Green
170,5.667,1,0.0,0.0,0.0,0.0,Green
170,5.667,2,7.0,0.0,0.0,0.0,Green
170,5.667,3,3.0,1.0,0.0,0.0,Green
170,5.667,4,0.0,0.0,0.0,0.0,Green
170,5.667,5,1.0,3.0,0.0,0.0,Green
170,5.667,6,5.0,2.0,0.0,0.0,Green
170,5.667,7,9.0,-2.0,0.0,0.0,Green
170,5.667,8,4.0,0.0,0.0,0.0,Green
170,5.667,9,10.0,6.0,0.0,0.0,Green
170,5.667,10,10.0,6.0,0.0,0.0,Green
170,5.667,11,5.0,-2.0,0.0,0.0,Green
170,5.667,12,4.0,0.0,0.0,0.0,Green
170,5.667,13,15.0,-6.0,0.0,0.0,Green
170,5.667,14,15.0,15.0,0.0,0.0,Green
170,5.667,15,8.0,0.0,0.0,0.0,Green
171,5.700,0,0.0,0.0,0.0,0.0,Green
171,5.700,1,0.0,0.0,0.0,0.0,Green
171,5.700,2,7.0,0.0,0.0,0.0,Green
171,5.700,3,3.0,-1.0,0.0,0.0,Green
171,5.700,4,0.0,0.0,0.0,0.0,Green
171,5.700,5,0.0,-2.0,0.0,0.0,Green
171,5.700,6,4.0,0.0,0.0,0.0,Green
171,5.700,7,8.0,-1.0,0.0,0.0,Green
171,5.700,8,2.0,-2.0,0.0,0.0,Green
171,5.700,9,8.0,-7.0,0.0,0.0,Green
171,5.700,10,8.0,-4.0,0.0,0.0,Green
171,5.700,11,7.0,3.0,0.0,0.0,Green
171,5.700,12,3.0,1.0,0.0,0.0,Green
171,5.700,13,4.0,-13.0,0.0,0.0,Green
171,5.700,14,14.0,-12.0,0.0,0.0,Green
171,5.700,15,5.0,-5.0,0.0,0.0,Green
172,5.733,0,0.0,0.0,0.0,0.0,Green
172,5.733,1,0.0,0.0,0.0,0.0,Green
172,5.733,2,7.0,0.0,0.0,0.0,Green
172,5.733,3,3.0,0.0,0.0,0.0,Green
172,5.733,4,0.0,0.0,0.0,0.0,Green
172,5.733,5,0.0,1.0,0.0,0.0,Green
172,5.733,6,8.0,5.0,0.0,0.0,Green
172,5.733,7,6.0,-1.0,0.0,0.0,Green
172,5.733,8,2.0,2.0,0.0,0.0,Green
172,5.733,9,6.0,0.0,0.0,0.0,Green
172,5.733,10,11.0,5.0,0.0,0.0,Green
172,5.733,11,5.0,-4.0,0.0,0.0,Green
172,5.733,12,5.0,3.0,0.0,0.0,Green
172,5.733,13,8.0,15.0,0.0,0.0,Green
172,5.733,14,12.0,-1.0,0.0,0.0,Green
172,5.733,15,7.0,5.0,0.0,0.0,Green
173,5.767,0,0.0,0.0,0.0,0.0,Green
173,5.767,1,0.0,0.0,0.0,0.0,Green
173,5.767,2,6.0,-1.0,0.0,0.0,Green
173,5.767,3,3.0,0.0,0.0,0.0,Green
173,5.767,4,0.0,0.0,0.0,0.0,Green
173,5.767,5,1.0,1.0,0.0,0.0,Green
173,5.767,6,6.0,-6.0,0.0,0.0,Green
173,5.767,7,9.0,5.0,0.0,0.0,Green
173,5.767,8,2.0,0.0,0.0,0.0,Green
173,5.767,9,7.0,3.0,0.0,0.0,Green
173,5.767,10,6.0,-8.0,0.0,0.0,Green
173,5.767,11,7.0,4.0,0.0,0.0,Green
173,5.767,12,5.0,-2.0,0.0,0.0,Green
173,5.767,13,17.0,5.0,0.0,0.0,Green
173,5.767,14,10.0,0.0,0.0,0.0,Green
173,5.767,15,4.0,-5.0,0.0,0.0,Green
174,5.800,0,0.0,0.0,0.0,0.0,Green
174,5.800,1,0.0,0.0,0.0,0.0,Green
174,5.800,2,7.0,2.0,0.0,0.0,Green
174,5.800,3,3.0,0.0,0.0,0.0,Green
174,5.800,4,0.0,0.0,0.0,0.0,Green
174,5.800,5,0.0,-2.0,0.0,0.0,Green
174,5.800,6,7.0,3.0,0.0,0.0,Green
174,5.800,7,10.0,-2.0,0.0,0.0,Green
174,5.800,8,2.0,0.0,0.0,0.0,Green
174,5.800,9,5.0,-3.0,0.0,0.0,Green
174,5.800,10,11.0,10.0,0.0,0.0,Green
174,5.800,11,7.0,-2.0,0.0,0.0,Green
174,5.800,12,4.0,-1.0,0.0,0.0,Green
174,5.800,13,9.0,-17.0,0.0,0.0,Green
174,5.800,14,5.0,-3.0,0.0,0.0,Green
174,5.800,15,5.0,4.0,0.0,0.0,Green
175,5.833,0,0.0,0.0,0.0,0.0,Green
175,5.833,1,0.0,0.0,0.0,0.0,Green
175,5.833,2,7.0,-1.0,0.0,0.0,Green
175,5.833,3,4.0,1.0,0.0,0.0,Green
175,5.833,4,0.0,0.0,0.0,0.0,Green
175,5.833,5,0.0,1.0,0.0,0.0,Green
175,5.833,6,4.0,-4.0,0.0,0.0,Green
175,5.833,7,7.0,-4.0,0.0,0.0,Green
175,5.833,8,2.0,0.0,0.0,0.0,Green
175,5.833,9,8.0,5.0,0.0,0.0,Green
175,5.833,10,9.0,-7.0,0.0,0.0,Green
175,5.833,11,6.0,-1.0,0.0,0.0,Green
175,5.833,12,2.0,-1.0,0.0,0.0,Green
175,5.833,13,9.0,8.0,0.0,0.0,Green
175,5.833,14,12.0,12.0,0.0,0.0,Green
175,5.833,15,6.0,0.0,0.0,0.0,Green
176,5.867,0,0.0,0.0,0.0,0.0,Green
176,5.867,1,0.0,0.0,0.0,0.0,Green
176,5.867,2,7.0,0.0,0.0,0.0,Green
176,5.867,3,4.0,-1.0,0.0,0.0,Green
176,5.867,4,0.0,0.0,0.0,0.0,Green
176,5.867,5,1.0,1.0,0.0,0.0,Green
176,5.867,6,5.0,4.0,0.0,0.0,Green
176,5.867,7,9.0,5.0,0.0,0.0,Green
176,5.867,8,3.0,1.0,0.0,0.0,Green
176,5.867,9,6.0,-5.0,0.0,0.0,Green
176,5.867,10,12.0,5.0,0.0,0.0,Green
176,5.867,11,7.0,2.0,0.0,0.0,Green
176,5.867,12,5.0,5.0,0.0,0.0,Green
176,5.867,13,8.0,-1.0,0.0,0.0,Green
176,5.867,14,7.0,-12.0,0.0,0.0,Green
176,5.867,15,8.0,1.0,0.0,0.0,Green
177,5.900,0,0.0,0.0,0.0,0.0,Green
177,5.900,1,0.0,0.0,0.0,0.0,Green
177,5.900,2,7.0,0.0,0.0,0.0,Green
177,5.900,3,5.0,1.0,0.0,0.0,Green
177,5.900,4,0.0,0.0,0.0,0.0,Green
177,5.900,5,2.0,0.0,0.0,0.0,Green
177,5.900,6,7.0,1.0,0.0,0.0,Green
177,5.900,7,7.0,-4.0,0.0,0.0,Green
177,5.900,8,1.0,-3.0,0.0,0.0,Green
177,5.900,9,3.0,-1.0,0.0,0.0,Green
177,5.900,10,10.0,-5.0,0.0,0.0,Green
177,5.900,11,7.0,-1.0,0.0,0.0,Green
177,5.900,12,5.0,-3.0,0.0,0.0,Green
177,5.900,13,8.0,1.0,0.0,0.0,Green
177,5.900,14,6.0,4.0,0.0,0.0,Green
177,5.900,15,5.0,-5.0,0.0,0.0,Green
178,5.933,0,0.0,0.0,0.0,0.0,Green
178,5.933,1,0.0,0.0,0.0,0.0,Green
178,5.933,2,7.0,0.0,0.0,0.0,Green
178,5.933,3,5.0,-1.0,0.0,0.0,Green
178,5.933,4,0.0,0.0,0.0,0.0,Green
178,5.933,5,2.0,-1.0,0.0,0.0,Green
178,5.933,6,7.0,-2.0,0.0,0.0,Green
178,5.933,7,9.0,4.0,0.0,0.0,Green
178,5.933,8,2.0,3.0,0.0,0.0,Green
178,5.933,9,3.0,3.0,0.0,0.0,Green
178,5.933,10,16.0,8.0,0.0,0.0,Green
178,5.933,11,8.0,1.0,0.0,0.0,Green
178,5.933,12,4.0,-1.0,0.0,0.0,Green
178,5.933,13,9.0,1.0,0.0,0.0,Green
178,5.933,14,8.0,3.0,0.0,0.0,Green
178,5.933,15,7.0,5.0,0.0,0.0,Green
179,5.967,0,0.0,0.0,0.0,0.0,Green
179,5.967,1,0.0,0.0,0.0,0.0,Green
179,5.967,2,7.0,0.0,0.0,0.0,Green
179,5.967,3,5.0,0.0,0.0,0.0,Green
179,5.967,4,0.0,0.0,0.0,0.0,Green
179,5.967,5,2.0,0.0,0.0,0.0,Green
179,5.967,6,7.0,0.0,0.0,0.0,Green
179,5.967,7,7.0,-4.0,0.0,0.0,Green
179,5.967,8,2.0,-1.0,0.0,0.0,Green
179,5.967,9,3.0,0.0,0.0,0.0,Green
179,5.967,10,9.0,-13.0,0.0,0.0,Green
179,5.967,11,6.0,-3.0,0.0,0.0,Green
179,5.967,12,5.0,2.0,0.0,0.0,Green
179,5.967,13,8.0,-2.0,0.0,0.0,Green
179,5.967,14,9.0,-1.0,0.0,0.0,Green
179,5.967,15,7.0,-2.0,0.0,0.0,Green
180,6.000,0,0.0,0.0,0.0,0.0,Green
180,6.000,1,0.0,0.0,0.0,0.0,Green
180,6.000,2,7.0,0.0,0.0,0.0,Green
180,6.000,3,5.0,0.0,0.0,0.0,Green
180,6.000,4,0.0,0.0,0.0,0.0,Green
180,6.000,5,1.0,-1.0,0.0,0.0,Green
180,6.000,6,7.0,0.0,0.0,0.0,Green
180,6.000,7,8.0,3.0,0.0,0.0,Green
180,6.000,8,1.0,-1.0,0.0,0.0,Green
180,6.000,9,2.0,-1.0,0.0,0.0,Green
180,6.000,10,13.0,11.0,0.0,0.0,Green
180,6.000,11,4.0,0.0,0.0,0.0,Green
180,6.000,12,9.0,3.0,0.0,0.0,Green
180,6.000,13,12.0,5.0,0.0,0.0,Green
180,6.000,14,19.0,9.0,0.0,0.0,Green
180,6.000,15,7.0,0.0,0.0,0.0,Green
181,6.033,0,0.0,0.0,0.0,0.0,Green
181,6.033,1,0.0,0.0,0.0,0.0,Green
181,6.033,2,7.0,0.0,0.0,0.0,Green
181,6.033,3,5.0,0.0,0.0,0.0,Green
181,6.033,4,0.0,0.0,0.0,0.0,Green
181,6.033,5,3.0,3.0,0.0,0.0,Green
181,6.033,6,11.0,4.0,0.0,0.0,Green
181,6.033,7,6.0,-3.0,0.0,0.0,Green
181,6.033,8,2.0,2.0,0.0,0.0,Green
181,6.033,9,7.0,6.0,0.0,0.0,Green
181,6.033,10,15.0,-2.0,0.0,0.0,Green
181,6.033,11,3.0,1.0,0.0,0.0,Green
181,6.033,12,4.0,-9.0,0.0,0.0,Green
181,6.033,13,7.0,-9.0,0.0,0.0,Green
181,6.033,14,12.0,-17.0,0.0,0.0,Green
181,6.033,15,6.0,-1.0,0.0,0.0,Green
182,6.067,0,0.0,0.0,0.0,0.0,Green
182,6.067,1,0.0,0.0,0.0,0.0,Green
182,6.067,2,7.0,0.0,0.0,0.0,Green
182,6.067,3,5.0,0.0,0.0,0.0,Green
182,6.067,4,0.0,0.0,0.0,0.0,Green
182,6.067,5,0.0,-5.0,0.0,0.0,Green
182,6.067,6,7.0,-8.0,0.0,0.0,Green
182,6.067,7,7.0,3.0,0.0,0.0,Green
182,6.067,8,4.0,1.0,0.0,0.0,Green
182,6.067,9,6.0,-6.0,0.0,0.0,Green
182,6.067,10,6.0,-11.0,0.0,0.0,Green
182,6.067,11,5.0,3.0,0.0,0.0,Green
182,6.067,12,2.0,3.0,0.0,0.0,Green
